RecordType	SystemIdentity	FileNum	SwitchNum	CallingNum	CallingIMSI	CalledNum	CalledIMSI	DateS	TimeS	TimeType	CallPeriod	CallingCellID	CalledCellID	ServiceType	Transfer	IncomingTrunk	OutgoingTrunk	MSRN	CalledNum2	FCIFlag	callrecTime	EventProcessedUtcTime	PartitionId	EventEnqueuedUtcTime
MO	d0	605	Germany	123489654	466920401237309	234515520	466923101048691	20220412		0	871			V	1		405	886932429507			2022-04-12T03:54:57Z	2022-04-12T03:41:44.9918880Z	1	2022-04-12T03:41:44.9530000Z
MO	d0	614	Australia	123469116	466921402416657	123416683	466922000696024	20220412		2	130			b	0		F	1415982715962			2022-04-12T04:00:58Z	2022-04-12T03:41:45.2277276Z	1	2022-04-12T03:41:45.1100000Z
MO	d0	618	Germany	012326947	466923100098619	789056485	466920401237309	20220412		0	666			a	1		402	886932429155			2022-04-12T03:59:58Z	2022-04-12T03:41:45.3371114Z	1	2022-04-12T03:41:45.2190000Z
MO	d0	634	China	123404141	466923101048691	012377671	466923101048691	20220412		3	498			V	0		623	1416960750071			2022-04-12T04:10:00Z	2022-04-12T03:41:45.6653290Z	1	2022-04-12T03:41:45.6250000Z
MO	d0	642	Germany	567895591	466921402416657	123402779	466921402237651	20220412		2	344			V	1		621	886932428134			2022-04-12T04:10:01Z	2022-04-12T03:41:45.7747115Z	1	2022-04-12T03:41:45.7350000Z
MO	d0	644	US	789055584	466921402416657	678934928	466923300236137	20220412		3	683			V	0		424				2022-04-12T03:56:01Z	2022-04-12T03:41:45.8839784Z	1	2022-04-12T03:41:45.7820000Z
MO	d0	646	US	012344033	466922200432822	123446410	466923200779222	20220412		0	65			a	1		F	886932428258			2022-04-12T03:58:01Z	2022-04-12T03:41:45.8839784Z	1	2022-04-12T03:41:45.8440000Z
MO	d0	660	UK	345633128	466922200432822	345619847	466922702341485	20220412		0	594			a	0		400	1416955584542			2022-04-12T03:54:02Z	2022-04-12T03:41:46.2136847Z	1	2022-04-12T03:41:46.1880000Z
MO	d0	664	Germany	012330676	466922201102759	123449011	466922202546859	20220412		3	573			S	0		423	14290800303585			2022-04-12T04:04:03Z	2022-04-12T03:41:46.3387109Z	1	2022-04-12T03:41:46.2820000Z
MO	d0	670	UK	012344711	262021390056324	345683759	466923200779222	20220412		0	339			S	0		402	886932428688			2022-04-12T03:53:03Z	2022-04-12T03:41:46.4479747Z	1	2022-04-12T03:41:46.3760000Z
MO	d0	672	Australia	345656577	262021390056324	123461698	466923200779222	20220412		3	424			a	1		421	886932429021			2022-04-12T03:51:03Z	2022-04-12T03:41:46.5711406Z	1	2022-04-12T03:41:46.4380000Z
MO	d0	674	UK	789043645	466922000696024	789005882	466923100807296	20220412		0	407			V	1		443				2022-04-12T03:44:04Z	2022-04-12T03:41:46.5711406Z	1	2022-04-12T03:41:46.4850000Z
MO	d0	679	UK	678965715	466921402237651	678933867	466922202679249	20220412		2	200			b	0		411	886932428306			2022-04-12T04:00:04Z	2022-04-12T03:41:46.6804233Z	1	2022-04-12T03:41:46.5940000Z
MO	d0	688	Germany	234578062	466921402416657	012390618	466923100807296	20220412		2	219			b	0		609	886932428242			2022-04-12T04:04:05Z	2022-04-12T03:41:46.7897919Z	1	2022-04-12T03:41:46.7520000Z
MO	d0	690	Germany	456723672	466921402237651	456753430	466921602131264	20220412		0	642			a	0		420	1416916990491			2022-04-12T03:55:05Z	2022-04-12T03:41:46.8992806Z	1	2022-04-12T03:41:46.7980000Z
MO	d0	695	UK	567846492	466922702341485	456779437	466922000696024	20220412		2	955			S	0		424	886932429626			2022-04-12T03:41:06Z	2022-04-12T03:41:47.0086587Z	1	2022-04-12T03:41:46.9090000Z
MO	d0	697	Australia	567882867	466922201102759	567880230	466922201102759	20220412		1	483			V	0		423	1417955696232			2022-04-12T03:42:06Z	2022-04-12T03:41:47.0086587Z	1	2022-04-12T03:41:46.9560000Z
MO	d0	701	US	234501064	466923101048691	234567724	466923100098619	20220412		2	463			V	0		442	1415982715962			2022-04-12T03:56:06Z	2022-04-12T03:41:47.1180165Z	1	2022-04-12T03:41:47.0650000Z
MO	d0	703	UK	456714011	466921602131264	345688708	466922000696024	20220412		0	660			V	1		419	886932428927			2022-04-12T04:02:07Z	2022-04-12T03:41:47.2273003Z	1	2022-04-12T03:41:47.1280000Z
MO	d0	705	UK	567805069	466923101048691	678942858	466921200135361	20220412		0	850			V	0		426	886932429021			2022-04-12T03:48:07Z	2022-04-12T03:41:47.2273003Z	1	2022-04-12T03:41:47.1740000Z
MO	d0	712	Germany	567853600	466922702341485	456743598	466920400352400	20220412		1	69			b	1		420	14290800033338			2022-04-12T03:47:07Z	2022-04-12T03:41:47.4441337Z	1	2022-04-12T03:41:47.3310000Z
MO	d0	717	Australia	456794508	262021390056324	456725923	466921402237651	20220412		0	31			b	1		402	886932423548			2022-04-12T04:00:08Z	2022-04-12T03:41:47.5535146Z	1	2022-04-12T03:41:47.4240000Z
MO	d0	730	Germany	789006875	466923101048691	234596750	466920401237309	20220412		0	564			V	0		300	886932428306			2022-04-12T04:00:09Z	2022-04-12T03:41:47.7722759Z	1	2022-04-12T03:41:47.7370000Z
MO	d0	735	China	234540514	466920401237309	234502640	466923100098619	20220412		2	479			V	0		411	886932428876			2022-04-12T04:07:10Z	2022-04-12T03:41:47.8816449Z	1	2022-04-12T03:41:47.8310000Z
MO	d0	742	Australia	012307093	466921602131264	456732861	466921602131264	20220412		2	883			a	0		443	886937415371			2022-04-12T04:07:10Z	2022-04-12T03:41:48.1017426Z	1	2022-04-12T03:41:47.9870000Z
MO	d0	756	China	456796780	262021390056324	234536032	466920401237309	20220412		0	275			b	0		400	886932428242			2022-04-12T03:56:11Z	2022-04-12T03:41:48.4298524Z	1	2022-04-12T03:41:48.3620000Z
MO	d0	770	China	345695377	466921402416657	012366056	466921602131264	20220412		3	117			b	1		420	886937415371			2022-04-12T04:09:13Z	2022-04-12T03:41:48.7736070Z	1	2022-04-12T03:41:48.6740000Z
MO	d0	774	China	789020867	466922202679249	123482331	466921402237651	20220412		2	363			b	0		411	886932428688			2022-04-12T03:47:13Z	2022-04-12T03:41:48.8830607Z	1	2022-04-12T03:41:48.7840000Z
MO	d0	781	UK	678917580	466922200432822	234596889	466923100098619	20220412		2	775			V	1		422	1412930064972			2022-04-12T04:09:14Z	2022-04-12T03:41:48.9923565Z	1	2022-04-12T03:41:48.9710000Z
MO	d0	783	Australia	012317050	466922200432822	012325990	466923100807296	20220412		2	780			S	1		425	886932429242			2022-04-12T04:06:14Z	2022-04-12T03:41:49.1017408Z	1	2022-04-12T03:41:49.0180000Z
MO	d0	787	UK	345610497	466923101048691	123489666	466920403025604	20220412		1	230			S	0		405	886932428306			2022-04-12T03:55:14Z	2022-04-12T03:41:49.2267368Z	1	2022-04-12T03:41:49.1280000Z
MO	d0	792	Germany	789075108	466923100098619	123476951	466922202613463	20220412		0	394			b	0		400	886932429507			2022-04-12T04:00:15Z	2022-04-12T03:41:49.3361931Z	1	2022-04-12T03:41:49.2210000Z
MO	d0	794	Germany	678919599	466921602131264	234582014	466922002560205	20220412		1	672			S	0		623	886932428927			2022-04-12T04:06:15Z	2022-04-12T03:41:49.3361931Z	1	2022-04-12T03:41:49.2680000Z
MO	d0	796	Germany	234591075	466920401237309	456716254	466923101048691	20220412		3	11			a	0		419	886932429507			2022-04-12T03:42:15Z	2022-04-12T03:41:49.4455812Z	1	2022-04-12T03:41:49.3150000Z
MO	d0	800	US	012382906	466923101048691	012352951	466923300507919	20220412		0	375			V	0		424	1418986850453			2022-04-12T03:48:15Z	2022-04-12T03:41:49.5550053Z	1	2022-04-12T03:41:49.4240000Z
MO	d0	802	US	567801455	466923100098619	345620246	466922202546859	20220412		3	236			b	0		609	886932428876			2022-04-12T03:49:16Z	2022-04-12T03:41:49.5550053Z	1	2022-04-12T03:41:49.4710000Z
MO	d0	804	China	234569021	466921402416657	456753813	466922002560205	20220412		1	149			S	0		402	886932428927			2022-04-12T04:08:16Z	2022-04-12T03:41:49.5550053Z	1	2022-04-12T03:41:49.5340000Z
MO	d0	813	Australia	567853182	466921402416657	123442061	466923200348594	20220412		2	176			a	1		443	14290800303585			2022-04-12T03:56:17Z	2022-04-12T03:41:49.7893299Z	1	2022-04-12T03:41:49.7370000Z
MO	d0	822	US	123423075	466922000696024	567834254	466920401237309	20220412		3	925			S	1		443	1417955696232			2022-04-12T03:57:18Z	2022-04-12T03:41:50.0081039Z	1	2022-04-12T03:41:49.8930000Z
MO	d0	837	UK	456780091	466922200432822	789018803	466923100807296	20220412		0	832			a	0		614	886932428242			2022-04-12T03:52:19Z	2022-04-12T03:41:50.3389693Z	1	2022-04-12T03:41:50.2060000Z
MO	d0	839	UK	678978886	466923100098619	678940168	466923100807296	20220412		3	787			b	1		424	14290800033338			2022-04-12T03:45:19Z	2022-04-12T03:41:50.3389693Z	1	2022-04-12T03:41:50.2530000Z
MO	d0	850	US	678938225	466923100098619	789089870	466922200432822	20220412		2	675			b	1		418	886937415371			2022-04-12T04:10:20Z	2022-04-12T03:41:50.5577104Z	1	2022-04-12T03:41:50.5180000Z
MO	d0	859	Germany	123429466	466922202679249	678940478	466921602343040	20220412		1	750			S	0		405	886932429155			2022-04-12T04:02:21Z	2022-04-12T03:41:50.7764651Z	1	2022-04-12T03:41:50.7530000Z
MO	d0	864	UK	456784470	466921402416657	456732560	466923000464324	20220412		0	759			S	0		424	1412983121877			2022-04-12T04:10:22Z	2022-04-12T03:41:50.8858445Z	1	2022-04-12T03:41:50.8620000Z
MO	d0	876	Australia	123463553	466921402237651	789070541	466923200408045	20220412		2	43			S	0		402	886932428134			2022-04-12T03:57:23Z	2022-04-12T03:41:51.1203327Z	1	2022-04-12T03:41:51.0650000Z
MO	d0	880	UK	012322786	466922201102759	234514033	466923100098619	20220412		1	22			b	1		424	886932429827			2022-04-12T03:57:23Z	2022-04-12T03:41:51.2296013Z	1	2022-04-12T03:41:51.1590000Z
MO	d0	884	US	345660204	466921602131264	678927431	466920400352400	20220412		0	917			a	0		425	886932428134			2022-04-12T03:41:24Z	2022-04-12T03:41:51.3390036Z	1	2022-04-12T03:41:51.2680000Z
MO	d0	900	Germany	567852048	466922702341485	678997018	466920401237309	20220412		2	314			V	1		614	886932428258			2022-04-12T03:51:25Z	2022-04-12T03:41:51.6731539Z	1	2022-04-12T03:41:51.5810000Z
MO	d0	902	US	678989231	466922000696024	456766607	466923100807296	20220412		0	591			a	1		424	886932423548			2022-04-12T03:50:25Z	2022-04-12T03:41:51.6731539Z	1	2022-04-12T03:41:51.6280000Z
MO	d0	908	Australia	456729139	466920401237309	123481458	466921402237651	20220412		1	107			S	1		442	886932428876			2022-04-12T03:53:26Z	2022-04-12T03:41:51.8918902Z	1	2022-04-12T03:41:51.8470000Z
MO	d0	913	US	234579136	466922000696024	345671705	466923000464324	20220412		0	582			S	1		424	886932428687			2022-04-12T03:48:26Z	2022-04-12T03:41:52.0012934Z	1	2022-04-12T03:41:51.9570000Z
MO	d0	915	US	678942914	466922702341485	345690168	466921602343040	20220412		2	783			V	1		F	886937415371			2022-04-12T04:07:27Z	2022-04-12T03:41:52.1120124Z	1	2022-04-12T03:41:52.0040000Z
MO	d0	921	Germany	567895614	466922202679249	234532124	466922201102759	20220412		3	580			V	1		402	886932428876			2022-04-12T04:08:27Z	2022-04-12T03:41:52.2214051Z	1	2022-04-12T03:41:52.1600000Z
MO	d0	923	Germany	678960919	466921402416657	567849495	466922002560205	20220412		1	968			a	0		623	886937415371			2022-04-12T03:46:27Z	2022-04-12T03:41:52.3277466Z	1	2022-04-12T03:41:52.2220000Z
MO	d0	925	US	012353802	262021390056324	567879082	466922202613463	20220412		2	975			V	1		609	886932428112			2022-04-12T03:41:27Z	2022-04-12T03:41:52.3277466Z	1	2022-04-12T03:41:52.2690000Z
MO	d0	972	Australia	789058823	466920401237309	123444402	466922202679249	20220412		0	98			S	0		419	886932428306			2022-04-12T03:46:32Z	2022-04-12T03:41:53.3277457Z	1	2022-04-12T03:41:53.2850000Z
MO	d0	974	Germany	456718170	466922000696024	789017864	466922201102759	20220412		3	495			b	0		418	886932429825			2022-04-12T04:03:32Z	2022-04-12T03:41:53.4371149Z	1	2022-04-12T03:41:53.3320000Z
MO	d0	980	China	456769842	466922000696024	789053045	466921302209862	20220412		0	446			a	1		423	1415982715962			2022-04-12T04:05:33Z	2022-04-12T03:41:53.5465092Z	1	2022-04-12T03:41:53.4880000Z
MO	d0	989	UK	234540178	466922200432822	789040742	466922000696024	20220412		2	833			b	0		442	1416955584542			2022-04-12T03:53:34Z	2022-04-12T03:41:53.7652503Z	1	2022-04-12T03:41:53.7070000Z
MO	d0	0	Australia	567852552	466922000696024	012352031	262021390056324	20220412		2	0			b	1		402	886932428258			2022-04-12T03:41:35Z	2022-04-12T03:41:54.9697950Z	1	2022-04-12T03:41:54.9100000Z
MO	d0	2	Australia	123423239	466921402237651	123478821	466922702341485	20220412		0	325			V	0		400	886932428134			2022-04-12T03:41:55Z	2022-04-12T03:41:55.2992412Z	1	2022-04-12T03:41:55.0820000Z
MO	d0	5	UK	678914982	262021390056324	123471129	466923200779222	20220412		3	0			b	0		425	886932429155			2022-04-12T03:41:55Z	2022-04-12T03:41:55.6273577Z	1	2022-04-12T03:41:55.3940000Z
MO	d0	9	Australia	678907012	262021390056324	012313916	466923300507919	20220412		3	0			a	1		300	1412983121877			2022-04-12T03:41:55Z	2022-04-12T03:41:55.8618457Z	1	2022-04-12T03:41:55.7070000Z
MO	d0	11	China	456765893	466922200432822	789012630	466923100098619	20220412		1	0			V	1		420				2022-04-12T03:41:55Z	2022-04-12T03:41:55.9711278Z	1	2022-04-12T03:41:55.8630000Z
MO	d0	14	UK	234540463	466920401237309	567828375	466923300236137	20220412		0	0			a	1		423	886932429626			2022-04-12T03:41:56Z	2022-04-12T03:41:56.3007506Z	1	2022-04-12T03:41:56.1760000Z
MO	d0	18	Australia		466922702341485		466922702346260	F		1	0			b	1		442	886932429827			0001-01-01T00:00:00	2022-04-12T03:41:56.5163197Z	1	2022-04-12T03:41:56.4880000Z
MO	d0	19	Australia	234560703	466923101048691	234530450	466923101048691	20220412		1	0			V	1		426	1415980332015			2022-04-12T03:41:56Z	2022-04-12T03:41:56.8457109Z	1	2022-04-12T03:41:56.6440000Z
MO	d0	21	UK	012362400	262021390056324	345647405	466920403025604	20220412		3	0			V	0		426	1412930064972			2022-04-12T03:41:56Z	2022-04-12T03:41:56.8457109Z	1	2022-04-12T03:41:56.8000000Z
MO	d0	27	China	456705154	466922000696024	567815128	466922200432822	20220412		2	0			S	0		419	886932428134			2022-04-12T03:41:57Z	2022-04-12T03:41:57.5156469Z	1	2022-04-12T03:41:57.2690000Z
MO	d0	0	China	456783879	466922000696024	567852552	466922002560205	20220412		2	965			S	1		423	886932428927			2022-04-12T03:56:35Z	2022-04-12T03:41:57.5156469Z	1	2022-04-12T03:41:57.3320000Z
MO	d0	29	Germany	234576828	466921402416657	345641274	466920401237309	20220412		3	0			V	1		418				2022-04-12T03:41:57Z	2022-04-12T03:41:57.6251059Z	1	2022-04-12T03:41:57.4890000Z
MO	d0	42	China	456751660	466920401237309	678984211	466922000696024	20220412		2	0			a	0		402	886932429021			2022-04-12T03:41:58Z	2022-04-12T03:41:58.8454383Z	1	2022-04-12T03:41:58.6450000Z
MO	d0	46	China	456764216	466921402416657	456735557	466922200432822	20220412		3	0			S	1		442	886932428112			2022-04-12T03:41:58Z	2022-04-12T03:41:59.0643107Z	1	2022-04-12T03:41:58.9580000Z
MO	d0	50	US	678997305	466922202679249	012301414	466920401237309	20220412		0	0			V	1		418	1412930064972			2022-04-12T03:41:59Z	2022-04-12T03:41:59.3923108Z	1	2022-04-12T03:41:59.3170000Z
MO	d0	52	US	678969885	466922702341485	234561203	466922000696024	20220412		2	0			V	1		426	886932428876			2022-04-12T03:41:59Z	2022-04-12T03:41:59.6111917Z	1	2022-04-12T03:41:59.4730000Z
MO	d0	5	US	789064750	262021390056324	678914982	466922202679249	20220412		1	38			S	0		443	886932428306			2022-04-12T03:59:55Z	2022-04-12T03:41:59.9392745Z	1	2022-04-12T03:41:59.8480000Z
MO	d0	57	China	456797463	466923101048691	234558300	466920401237309	20220412		0	0			b	1		422	1417955696232			2022-04-12T03:41:59Z	2022-04-12T03:42:00.0485770Z	1	2022-04-12T03:42:00.0050000Z
MO	d0	59	UK	567822608	262021390056324	567879807	466923101048691	20220412		2	0			b	0		621	886937415371			2022-04-12T03:42:00Z	2022-04-12T03:42:00.3845640Z	1	2022-04-12T03:42:00.1610000Z
MO	d0	64	US	234580202	466922202679249	678956435	466921200135361	20220412		0	0			V	0		424	886932428242			2022-04-12T03:42:00Z	2022-04-12T03:42:00.7127003Z	1	2022-04-12T03:42:00.6770000Z
MO	d0	66	Germany	345660290	466922702341485	456702775	466923101048691	20220412		0	0			a	0		425	1417955696232			2022-04-12T03:42:00Z	2022-04-12T03:42:01.0408084Z	1	2022-04-12T03:42:00.8330000Z
MO	d0	69	Australia	567806986	262021390056324	123481026	466921602343040	20220412		0	581			a	1		422	886932428242			2022-04-12T03:42:01Z	2022-04-12T03:42:01.3689588Z	1	2022-04-12T03:42:01.1610000Z
MO	d0	70	UK	456796898	466922202679249	345639993	466922202613463	20220412		0	0			V	0		420	886932428306			2022-04-12T03:42:01Z	2022-04-12T03:42:01.3689588Z	1	2022-04-12T03:42:01.3330000Z
MO	d0	9	China	234582070	262021390056324	678907012	466923300236137	20220412		2	819			V	1		400	886932429626			2022-04-12T04:08:55Z	2022-04-12T03:42:01.9230263Z	1	2022-04-12T03:42:01.8800000Z
MO	d0	78	US	345664000	466920401237309	789007387	466923101048691	20220412		0	0			a	0		614	886932428112			2022-04-12T03:42:02Z	2022-04-12T03:42:02.2524503Z	1	2022-04-12T03:42:02.0370000Z
MO	d0	82	US	234562549	466920401237309	345618736	466922202546859	20220412		2	0			V	0		442	886932428112			2022-04-12T03:42:02Z	2022-04-12T03:42:02.5786222Z	1	2022-04-12T03:42:02.3490000Z
MO	d0	11	UK	789030330	466922200432822	456765893	466921602131264	20220412		3	815			a	0		443	886932423548			2022-04-12T04:05:55Z	2022-04-12T03:42:03.3442562Z	1	2022-04-12T03:42:03.1990000Z
MO	d0	100	UK	567855661	466922000696024	012314167	466922702346260	20220412		0	420			b	1		405	886932428258			2022-04-12T03:42:03Z	2022-04-12T03:42:04.1098868Z	1	2022-04-12T03:42:04.0110000Z
MO	d0	101	UK	789017539	466923100098619	345654008	466922201102759	20220412		0	0			V	1		411	1416960750071			2022-04-12T03:42:04Z	2022-04-12T03:42:04.2207766Z	1	2022-04-12T03:42:04.1680000Z
MO	d0	107	China	012361345	466921402416657	789001826	466921402416657	20220412		1	0			a	1		400	886932429021			2022-04-12T03:42:04Z	2022-04-12T03:42:04.8770737Z	1	2022-04-12T03:42:04.6360000Z
MO	d0	14	Germany	012320263	466920401237309	234540463	466920401237309	20220412		1	540			b	0		421	886932428687			2022-04-12T04:09:56Z	2022-04-12T03:42:05.3159547Z	1	2022-04-12T03:42:05.2160000Z
MO	d0	115	UK	234516409	466920401237309	456757829	466923100807296	20220412		3	0			S	1		409	886932429021			2022-04-12T03:42:05Z	2022-04-12T03:42:05.7690053Z	1	2022-04-12T03:42:05.6840000Z
MO	d0	121	US	678968541	466923101048691	678930040	466923000886460	20220412		2	0			V	1		424	886932429827			2022-04-12T03:42:06Z	2022-04-12T03:42:06.2081647Z	1	2022-04-12T03:42:06.1540000Z
MO	d0	124	Australia	012389897	466923101048691	567856498	466922202546859	20220412		2	0			S	1		442	1416960750071			2022-04-12T03:42:06Z	2022-04-12T03:42:06.5335517Z	1	2022-04-12T03:42:06.4670000Z
MO	d0	130	Australia	678953664	466922000696024	678924983	466923200779222	20220412		3	0			a	1		F	886932423548			2022-04-12T03:42:06Z	2022-04-12T03:42:06.9709744Z	1	2022-04-12T03:42:06.9390000Z
MO	d0	134	Australia	123425811	466922000696024	123417895	466922202546859	20220412		0	0			b	1		614	14290800033338			2022-04-12T03:42:07Z	2022-04-12T03:42:07.4064684Z	1	2022-04-12T03:42:07.3140000Z
MO	d0	136	UK	678932641	466922702341485	345682855	466921200135361	20220412		1	0			b	1		400				2022-04-12T03:42:07Z	2022-04-12T03:42:07.5158612Z	1	2022-04-12T03:42:07.4700000Z
MO	d0	140	US	345651588	466922000696024	789083086	466923100807296	20220412		3	361			b	0		421	886932429242			2022-04-12T03:42:07Z	2022-04-12T03:42:07.8440644Z	1	2022-04-12T03:42:07.7980000Z
MO	d0	19	UK	123426669	466923101048691	234560703	466922000696024	20220412		1	748			a	1		402	1415982715962			2022-04-12T03:47:56Z	2022-04-12T03:42:07.9534324Z	1	2022-04-12T03:42:07.8610000Z
MO	d0	143	China	123473186	466921602131264	234553896	466923200779222	20220412		0	0			S	1		609	886932429507			2022-04-12T03:42:08Z	2022-04-12T03:42:08.3922476Z	1	2022-04-12T03:42:08.3460000Z
MO	d0	150	Australia	456778402	466923101048691	012329189	466922702346260	20220412		1	0			a	0		442	886932429155			2022-04-12T03:42:08Z	2022-04-12T03:42:09.1578017Z	1	2022-04-12T03:42:08.9550000Z
MO	d0	152	Australia	234530683	466922200432822	789009128	466923101048691	20220412		3	0			a	1		614	14290800033338			2022-04-12T03:42:09Z	2022-04-12T03:42:09.1578017Z	1	2022-04-12T03:42:09.1270000Z
MO	d0	156	US	123427755	466922702341485	456769121	466922200432822	20220412		1	0			a	1		400	886932428134			2022-04-12T03:42:09Z	2022-04-12T03:42:09.4859306Z	1	2022-04-12T03:42:09.4240000Z
MO	d0	21	US	012334264	262021390056324	012362400	466923200408045	20220412		2	697			S	0		423	886932429825			2022-04-12T04:08:56Z	2022-04-12T03:42:09.9234326Z	1	2022-04-12T03:42:09.8080000Z
MO	d0	164	Australia	345657805	466922202679249	789073383	466922202613463	20220412		2	0			a	0		423	886932428876			2022-04-12T03:42:10Z	2022-04-12T03:42:10.4866306Z	1	2022-04-12T03:42:10.2940000Z
MO	d0	167	UK	123465642	466922000696024	456725499	262021390056324	20220412		2	0			a	0		F	886932428927			2022-04-12T03:42:10Z	2022-04-12T03:42:10.7053872Z	1	2022-04-12T03:42:10.6070000Z
MO	d0	177	US	345656594	466922201102759	234507864	466922702346260	20220412		1	0			a	0		F	886932428112			2022-04-12T03:42:11Z	2022-04-12T03:42:11.5799333Z	1	2022-04-12T03:42:11.5130000Z
MO	d0	182	Australia	678949722	262021390056324	123421463	466922202546859	20220412		2	0			S	1		409	14290800303585			2022-04-12T03:42:12Z	2022-04-12T03:42:12.2374967Z	1	2022-04-12T03:42:12.0130000Z
MO	d0	184	Germany	456792072	466922200432822	345600940	466923200408045	20220412		0	0			S	1		300	886932423548			2022-04-12T03:42:12Z	2022-04-12T03:42:12.2374967Z	1	2022-04-12T03:42:12.1690000Z
MO	d0	191	UK	012377129	466921602131264	789069712	466922202613463	20220412		0	0			b	0		420	886932428927			2022-04-12T03:42:12Z	2022-04-12T03:42:12.8953298Z	1	2022-04-12T03:42:12.8570000Z
MO	d0	193	China	234578098	262021390056324	345622513	466922002560205	20220412		3	0			b	0		426	886932428258			2022-04-12T03:42:13Z	2022-04-12T03:42:13.1141218Z	1	2022-04-12T03:42:13.0130000Z
MO	d0	27	UK	456771674	466922000696024	456705154	466922202546859	20220412		2	950			b	0		F				2022-04-12T03:44:57Z	2022-04-12T03:42:13.3328576Z	1	2022-04-12T03:42:13.2320000Z
MO	d0	197	Australia	234581614	466922702341485	456791073	466923300236137	20220412		0	0			V	1		623	1415982715962			2022-04-12T03:42:13Z	2022-04-12T03:42:13.4422237Z	1	2022-04-12T03:42:13.3880000Z
MO	d0	199	Germany		466921602131264		466923000464324	F		1	0			a	0		623	886932428688			0001-01-01T00:00:00	2022-04-12T03:42:13.7703562Z	1	2022-04-12T03:42:13.5440000Z
MO	d0	29	Australia	234589599	466921402416657	234576828	466923200408045	20220412		2	881			V	0		614	886932428876			2022-04-12T03:43:57Z	2022-04-12T03:42:13.9890905Z	1	2022-04-12T03:42:13.9040000Z
MO	d0	204	China	012377799	466921602131264	012333348	466922702346260	20220412		2	0			V	1		402	1415982715962			2022-04-12T03:42:14Z	2022-04-12T03:42:14.0984709Z	1	2022-04-12T03:42:14.0600000Z
MO	d0	208	China	789082075	466920401237309	234508347	466921602343040	20220412		0	0			b	0		443	886932428927			2022-04-12T03:42:14Z	2022-04-12T03:42:14.4281289Z	1	2022-04-12T03:42:14.3880000Z
MO	d0	210	Germany	234511992	466921402237651	567882979	466921602343040	20220412		2	0			V	1		418	1416916990491			2022-04-12T03:42:14Z	2022-04-12T03:42:14.7562994Z	1	2022-04-12T03:42:14.5440000Z
MO	d0	220	Germany	567876891	466923101048691	789016326	466922702346260	20220412		1	0			a	1		425	886932429979			2022-04-12T03:42:15Z	2022-04-12T03:42:15.6326599Z	1	2022-04-12T03:42:15.3880000Z
MO	d0	225	Australia	012371694	466922200432822	234531424	466921402237651	20220412		2	0			S	1		425	1418986850453			2022-04-12T03:42:15Z	2022-04-12T03:42:16.0703790Z	1	2022-04-12T03:42:15.9350000Z
MO	d0	231	UK	678925081	466920401237309	234532217	466921402416657	20220412		0	0			S	0		300				2022-04-12T03:42:16Z	2022-04-12T03:42:16.6173852Z	1	2022-04-12T03:42:16.5910000Z
MO	d0	234	Germany	345664123	466922201102759	567815129	466922201102759	20220412		2	0			b	1		421	886932428688			2022-04-12T03:42:16Z	2022-04-12T03:42:16.9455056Z	1	2022-04-12T03:42:16.9040000Z
MO	d0	238	UK	012305631	466921402237651	678956803	466923300507919	20220412		2	516			b	1		420	1412930064972			2022-04-12T03:42:17Z	2022-04-12T03:42:17.2762342Z	1	2022-04-12T03:42:17.2480000Z
MO	d0	241	China	456728725	466923101048691	456726729	466923200348594	20220412		2	0			S	0		420				2022-04-12T03:42:17Z	2022-04-12T03:42:17.8186954Z	1	2022-04-12T03:42:17.6230000Z
MO	d0	243	Germany	789018905	466921402237651	123440232	466921602343040	20220412		1	0			a	1		405	886932428306			2022-04-12T03:42:17Z	2022-04-12T03:42:17.8186954Z	1	2022-04-12T03:42:17.7790000Z
MO	d0	245	Germany		466920401237309		466922201102759	F		3	0			S	0		419	1415982715962			0001-01-01T00:00:00	2022-04-12T03:42:18.1467607Z	1	2022-04-12T03:42:17.9350000Z
MO	d0	246	Australia		262021390056324		466923300236137	F		2	0			S	0		621	886932429825			0001-01-01T00:00:00	2022-04-12T03:42:18.2576152Z	1	2022-04-12T03:42:18.1380000Z
MO	d0	257	Australia	567899064	466921402237651	567861460	466922200432822	20220412		1	0			V	0		426	886932429155			2022-04-12T03:42:19Z	2022-04-12T03:42:19.3512882Z	1	2022-04-12T03:42:19.1380000Z
MO	d0	42	Germany	123423592	466920401237309	456751660	466922200432822	20220412		2	861			S	1		623	1412930064972			2022-04-12T04:03:58Z	2022-04-12T03:42:19.4607475Z	1	2022-04-12T03:42:19.3570000Z
MO	d0	263	Germany	567896376	466920401237309	567898270	466921402237651	20220412		0	455			V	0		421	1418986850453			2022-04-12T03:42:19Z	2022-04-12T03:42:20.1169272Z	1	2022-04-12T03:42:19.9200000Z
MO	d0	264	Germany		466923101048691		466922202546859	F		0	0			V	1		614	1417955696232			0001-01-01T00:00:00	2022-04-12T03:42:20.1169272Z	1	2022-04-12T03:42:20.0770000Z
MO	d0	265	US	234585133	466920401237309	789055621	466921402416657	20220412		3	0			V	0		442	886932429825			2022-04-12T03:42:20Z	2022-04-12T03:42:20.4451464Z	1	2022-04-12T03:42:20.2330000Z
MO	d0	267	China	123439064	466923101048691	678907881	466922202613463	20220412		3	0			a	0		400	886932428242			2022-04-12T03:42:20Z	2022-04-12T03:42:20.5701165Z	1	2022-04-12T03:42:20.4520000Z
